class,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65
7,-1,40,-1,-1,37,-1,-1,53,-1,-1,40,-1,31,-1,-1,38,-1,-1,50,-1,-1,39,-1,-1,-1,13.0,-1,-1,3.0,-1,26.870057685088806,-1,-1,1.4142135623730951,-1,-1,18,0,0,2,0,0,0,0,0,0,0,65,53,0,0,0,84,0,0,0,0,0,-1,6.670832032063167,-1,2.0,-1,-1,113
7,-1,38,-1,-1,41,-1,-1,57,-1,-1,-1,-1,39,-1,-1,40,-1,-1,51,-1,-1,-1,-1,-1,-1,19.0,-1,-1,-1.0,-1,16.97056274847714,-1,-1,-1.0,-1,-1,8,0,0,1,0,0,0,0,0,0,0,44,12,0,0,2,72,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,70
7,-1,31,-1,-1,50,-1,-1,54,-1,-1,51,-1,45,-1,-1,-1,-1,-1,46,-1,-1,-1,-1,-1,-1,23.0,-1,-1,1.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,0,0,0,0,0,0,0,0,32,11,0,0,16,35,0,0,0,0,0,-1,10.793516572461451,-1,-1.0,-1,-1,50
7,-1,34,-1,-1,47,-1,-1,54,-1,-1,48,-1,46,-1,-1,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.0,-1,-1,1.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,29,18,0,0,15,37,0,0,0,0,0,-1,8.5,-1,-1.0,-1,-1,49
7,-1,31,-1,-1,50,-1,-1,49,-1,-1,51,-1,44,-1,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,18.0,-1,-1,1.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,25,25,0,0,21,26,0,0,0,0,0,-1,10.5,-1,-1.0,-1,-1,47
7,-1,30,-1,-1,50,-1,-1,50,-1,-1,51,-1,46,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,20.0,-1,-1,1.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,24,24,0,0,22,39,0,0,0,0,0,-1,10.5,-1,-1.0,-1,-1,65
7,-1,31,-1,-1,47,-1,-1,53,-1,-1,51,-1,44,-1,-1,42,-1,-1,47,-1,-1,45,-1,-1,-1,22.0,-1,-1,4.0,-1,4.242640687119285,-1,-1,4.242640687119285,-1,-1,4,0,0,4,0,0,0,0,0,0,0,52,69,0,0,55,78,0,0,0,0,0,-1,9.219544457292887,-1,10.198039027185569,-1,-1,135
7,-1,30,-1,-1,45,-1,-1,51,-1,-1,51,-1,44,-1,-1,42,-1,-1,46,-1,-1,46,-1,-1,-1,21.0,-1,-1,6.0,-1,2.8284271247461903,-1,-1,5.656854249492381,-1,-1,3,0,0,5,0,0,0,0,0,0,0,69,75,0,0,74,78,0,0,0,0,0,-1,8.0156097709407,-1,10.04987562112089,-1,-1,162
7,-1,25,-1,-1,47,-1,-1,51,-1,-1,51,-1,43,-1,-1,45,-1,-1,46,-1,-1,49,-1,-1,-1,26.0,-1,-1,4.0,-1,4.242640687119285,-1,-1,5.656854249492381,-1,-1,4,0,0,5,0,0,0,0,0,0,0,47,76,0,0,90,86,0,0,0,0,0,-1,9.219544457292887,-1,12.747548783981962,-1,-1,163
7,-1,22,-1,-1,43,-1,-1,50,-1,-1,47,-1,41,-1,-1,46,-1,-1,44,-1,-1,51,-1,-1,-1,28.0,-1,-1,4.0,-1,4.242640687119285,-1,-1,7.0710678118654755,-1,-1,4,0,0,6,0,0,0,0,0,0,0,48,51,0,0,111,39,0,0,0,0,0,-1,6.4031242374328485,-1,13.416407864998739,-1,-1,132
7,-1,27,-1,-1,44,-1,-1,50,-1,-1,49,-1,42,-1,-1,28,-1,-1,45,-1,-1,46,-1,-1,-1,23.0,-1,-1,5.0,-1,4.242640687119285,-1,-1,25.45584412271571,-1,-1,4,0,0,4,0,0,0,0,0,0,0,32,75,0,0,73,62,0,0,0,0,0,-1,6.670832032063167,-1,6.670832032063167,-1,-1,122
7,-1,30,-1,-1,48,-1,-1,49,-1,-1,51,-1,43,-1,-1,44,-1,-1,45,-1,-1,46,-1,-1,-1,19.0,-1,-1,3.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,37,45,0,0,45,44,0,0,0,0,0,-1,9.513148795220223,-1,10.04987562112089,-1,-1,93
7,-1,29,-1,-1,45,-1,-1,50,-1,-1,48,-1,43,-1,-1,45,-1,-1,44,-1,-1,46,-1,-1,-1,21.0,-1,-1,3.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,37,35,0,0,56,34,0,0,0,0,0,-1,6.519202405202649,-1,10.198039027185569,-1,-1,95
7,-1,25,-1,-1,43,-1,-1,47,-1,-1,45,-1,42,-1,-1,47,-1,-1,-1,-1,-1,48,-1,-1,-1,22.0,-1,-1,2.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,30,46,0,0,65,17,0,0,0,0,0,-1,5.656854249492381,-1,-1.0,-1,-1,75
7,-1,26,-1,-1,42,-1,-1,46,-1,-1,45,-1,41,-1,-1,48,-1,-1,42,-1,-1,-1,-1,-1,-1,20.0,-1,-1,3.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,28,44,0,0,56,15,0,0,0,0,0,-1,5.315072906367325,-1,-1.0,-1,-1,69
7,-1,26,-1,-1,47,-1,-1,53,-1,-1,50,-1,47,-1,-1,45,-1,-1,48,-1,-1,-1,-1,-1,-1,27.0,-1,-1,3.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,21,48,0,0,47,64,0,0,0,0,0,-1,8.514693182963201,-1,-1.0,-1,-1,103
7,-1,28,-1,-1,46,-1,-1,51,-1,-1,51,-1,45,-1,-1,44,-1,-1,47,-1,-1,46,-1,-1,-1,23.0,-1,-1,5.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,34,58,0,0,66,75,0,0,0,0,0,-1,8.514693182963201,-1,12.041594578792296,-1,-1,116
7,-1,30,-1,-1,48,-1,-1,53,-1,-1,51,-1,45,-1,-1,43,-1,-1,47,-1,-1,45,-1,-1,-1,23.0,-1,-1,3.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,43,58,0,0,49,61,0,0,0,0,0,-1,9.617692030835672,-1,11.180339887498949,-1,-1,106
7,-1,25,-1,-1,46,-1,-1,49,-1,-1,51,-1,43,-1,-1,43,-1,-1,46,-1,-1,45,-1,-1,-1,24.0,-1,-1,5.0,-1,4.242640687119285,-1,-1,2.8284271247461903,-1,-1,4,0,0,3,0,0,0,0,0,0,0,9,68,0,0,54,59,0,0,0,0,0,-1,9.013878188659973,-1,9.513148795220223,-1,-1,103
7,-1,32,-1,-1,45,-1,-1,51,-1,-1,50,-1,46,-1,-1,43,-1,-1,47,-1,-1,-1,-1,-1,-1,19.0,-1,-1,5.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,30,47,0,0,31,51,0,0,0,0,0,-1,7.648529270389178,-1,-1.0,-1,-1,84
7,-1,22,-1,-1,41,-1,-1,44,-1,-1,46,-1,41,-1,-1,45,-1,-1,42,-1,-1,49,-1,-1,-1,22.0,-1,-1,5.0,-1,1.4142135623730951,-1,-1,5.656854249492381,-1,-1,2,0,0,5,0,0,0,0,0,0,0,6,64,0,0,92,23,0,0,0,0,0,-1,7.826237921249264,-1,10.977249200050075,-1,-1,99
7,-1,30,-1,-1,46,-1,-1,53,-1,-1,49,-1,46,-1,-1,42,-1,-1,48,-1,-1,45,-1,-1,-1,23.0,-1,-1,3.0,-1,2.8284271247461903,-1,-1,4.242640687119285,-1,-1,3,0,0,4,0,0,0,0,0,0,0,27,54,0,0,43,72,0,0,0,0,0,-1,7.648529270389178,-1,12.020815280171307,-1,-1,104
7,-1,32,-1,-1,45,-1,-1,53,-1,-1,50,-1,45,-1,-1,43,-1,-1,48,-1,-1,44,-1,-1,-1,21.0,-1,-1,5.0,-1,4.242640687119285,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,39,52,0,0,37,77,0,0,0,0,0,-1,7.905694150420948,-1,11.40175425099138,-1,-1,116
7,-1,32,-1,-1,46,-1,-1,50,-1,-1,51,-1,28,-1,-1,43,-1,-1,46,-1,-1,46,-1,-1,-1,18.0,-1,-1,5.0,-1,25.45584412271571,-1,-1,4.242640687119285,-1,-1,8,0,0,4,0,0,0,0,0,0,0,73,75,0,0,63,69,0,0,0,0,0,-1,8.558621384311845,-1,7.905694150420948,-1,-1,153
7,-1,30,-1,-1,47,-1,-1,53,-1,-1,51,-1,44,-1,-1,43,-1,-1,46,-1,-1,46,-1,-1,-1,23.0,-1,-1,4.0,-1,2.8284271247461903,-1,-1,4.242640687119285,-1,-1,3,0,0,4,0,0,0,0,0,0,0,59,49,0,0,62,70,0,0,0,0,0,-1,9.12414379544733,-1,10.51189802081432,-1,-1,134
7,-1,23,-1,-1,50,-1,-1,52,-1,-1,51,-1,48,-1,-1,46,-1,-1,-1,-1,-1,47,-1,-1,-1,29.0,-1,-1,1.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,15,25,0,0,36,44,0,0,0,0,0,-1,10.793516572461451,-1,-1.0,-1,-1,66
7,-1,22,-1,-1,50,-1,-1,54,-1,-1,-1,-1,48,-1,-1,47,-1,-1,50,-1,-1,-1,-1,-1,-1,32.0,-1,-1,-1.0,-1,2.8284271247461903,-1,-1,-1.0,-1,-1,3,0,0,1,0,0,0,0,0,0,0,3,36,0,0,43,48,0,0,0,0,0,-1,-1.0,-1,-1.0,-1,-1,62
7,-1,27,-1,-1,50,-1,-1,50,-1,-1,51,-1,46,-1,-1,45,-1,-1,47,-1,-1,46,-1,-1,-1,23.0,-1,-1,1.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,17,24,0,0,33,31,0,0,0,0,0,-1,10.606601717798213,-1,13.038404810405298,-1,-1,52
7,-1,26,-1,-1,48,-1,-1,47,-1,-1,50,-1,44,-1,-1,47,-1,-1,-1,-1,-1,48,-1,-1,-1,21.0,-1,-1,2.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,12,32,0,0,44,25,0,0,0,0,0,-1,9.656603957913983,-1,-1.0,-1,-1,57
7,-1,33,-1,-1,46,-1,-1,54,-1,-1,48,-1,49,-1,-1,42,-1,-1,50,-1,-1,43,-1,-1,-1,21.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,44,27,0,0,24,55,0,0,0,0,0,-1,7.826237921249264,-1,14.7648230602334,-1,-1,82
7,-1,30,-1,-1,45,-1,-1,54,-1,-1,50,-1,46,-1,-1,42,-1,-1,48,-1,-1,45,-1,-1,-1,24.0,-1,-1,5.0,-1,2.8284271247461903,-1,-1,4.242640687119285,-1,-1,3,0,0,4,0,0,0,0,0,0,0,59,57,0,0,56,76,0,0,0,0,0,-1,7.762087348130012,-1,12.020815280171307,-1,-1,122
7,-1,30,-1,-1,47,-1,-1,51,-1,-1,51,-1,44,-1,-1,43,-1,-1,46,-1,-1,46,-1,-1,-1,21.0,-1,-1,4.0,-1,2.8284271247461903,-1,-1,4.242640687119285,-1,-1,3,0,0,4,0,0,0,0,0,0,0,63,51,0,0,72,60,0,0,0,0,0,-1,9.013878188659973,-1,10.51189802081432,-1,-1,133
7,-1,25,-1,-1,43,-1,-1,47,-1,-1,48,-1,41,-1,-1,31,-1,-1,43,-1,-1,48,-1,-1,-1,22.0,-1,-1,5.0,-1,2.8284271247461903,-1,-1,24.041630560342615,-1,-1,3,0,0,4,0,0,0,0,0,0,0,30,51,0,0,82,32,0,0,0,0,0,-1,6.800735254367722,-1,3.5355339059327378,-1,-1,104
7,-1,27,-1,-1,44,-1,-1,49,-1,-1,49,-1,42,-1,-1,45,-1,-1,44,-1,-1,47,-1,-1,-1,22.0,-1,-1,5.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,71,66,0,0,82,45,0,0,0,0,0,-1,6.800735254367722,-1,10.44030650891055,-1,-1,138
7,-1,34,-1,-1,41,-1,-1,54,-1,-1,42,-1,41,-1,-1,40,-1,-1,44,-1,-1,41,-1,-1,-1,20.0,-1,-1,1.0,-1,4.242640687119285,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,27,34,0,0,8,73,0,0,0,0,0,-1,4.272001872658765,-1,4.47213595499958,-1,-1,68
7,-1,23,-1,-1,42,-1,-1,44,-1,-1,44,-1,41,-1,-1,50,-1,-1,42,-1,-1,51,-1,-1,-1,21.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,36,29,0,0,61,12,0,0,0,0,0,-1,7.158910531638177,-1,15.811388300841896,-1,-1,74
7,-1,26,-1,-1,43,-1,-1,46,-1,-1,45,-1,30,-1,-1,48,-1,-1,43,-1,-1,50,-1,-1,-1,20.0,-1,-1,2.0,-1,18.384776310850235,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,49,41,0,0,63,20,0,0,0,0,0,-1,5.656854249492381,-1,14.089002803605371,-1,-1,87
7,-1,23,-1,-1,41,-1,-1,43,-1,-1,43,-1,41,-1,-1,46,-1,-1,-1,-1,-1,51,-1,-1,-1,20.0,-1,-1,2.0,-1,-1.0,-1,-1,7.0710678118654755,-1,-1,1,0,0,6,0,0,0,0,0,0,0,43,50,0,0,88,9,0,0,0,0,0,-1,7.280109889280518,-1,-1.0,-1,-1,96
7,-1,24,-1,-1,46,-1,-1,50,-1,-1,48,-1,44,-1,-1,50,-1,-1,-1,-1,-1,51,-1,-1,-1,26.0,-1,-1,2.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,30,29,0,0,54,25,0,0,0,0,0,-1,7.615773105863909,-1,-1.0,-1,-1,79
7,-1,38,-1,-1,39,-1,-1,56,-1,-1,41,-1,39,-1,-1,39,-1,-1,44,-1,-1,40,-1,-1,-1,18.0,-1,-1,2.0,-1,7.0710678118654755,-1,-1,1.4142135623730951,-1,-1,5,0,0,2,0,0,0,0,0,0,0,37,36,0,0,2,74,0,0,0,0,0,-1,7.0,-1,2.8284271247461903,-1,-1,90
7,-1,22,-1,-1,45,-1,-1,55,-1,-1,47,-1,49,-1,-1,43,-1,-1,51,-1,-1,44,-1,-1,-1,33.0,-1,-1,2.0,-1,2.8284271247461903,-1,-1,1.4142135623730951,-1,-1,3,0,0,2,0,0,0,0,0,0,0,12,33,0,0,38,69,0,0,0,0,0,-1,6.18465843842649,-1,15.890248582070704,-1,-1,88
7,-1,36,-1,-1,41,-1,-1,53,-1,-1,44,-1,34,-1,-1,40,-1,-1,49,-1,-1,41,-1,-1,-1,17.0,-1,-1,3.0,-1,21.213203435596427,-1,-1,1.4142135623730951,-1,-1,3,0,0,2,0,0,0,0,0,0,0,41,27,0,0,7,53,0,0,0,0,0,-1,5.1478150704935,-1,3.1622776601683795,-1,-1,72
7,-1,35,-1,-1,43,-1,-1,54,-1,-1,45,-1,47,-1,-1,41,-1,-1,50,-1,-1,42,-1,-1,-1,19.0,-1,-1,2.0,-1,4.242640687119285,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,54,29,0,0,14,72,0,0,0,0,0,-1,6.020797289396148,-1,13.038404810405298,-1,-1,93
7,-1,26,-1,-1,43,-1,-1,47,-1,-1,46,-1,42,-1,-1,49,-1,-1,-1,-1,-1,50,-1,-1,-1,21.0,-1,-1,3.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,37,37,0,0,62,21,0,0,0,0,0,-1,5.70087712549569,-1,-1.0,-1,-1,80
7,-1,25,-1,-1,42,-1,-1,45,-1,-1,46,-1,41,-1,-1,48,-1,-1,43,-1,-1,49,-1,-1,-1,20.0,-1,-1,4.0,-1,2.8284271247461903,-1,-1,1.4142135623730951,-1,-1,3,0,0,2,0,0,0,0,0,0,0,32,55,0,0,70,21,0,0,0,0,0,-1,6.4031242374328485,-1,13.209844813622906,-1,-1,93
7,-1,22,-1,-1,41,-1,-1,44,-1,-1,43,-1,41,-1,-1,46,-1,-1,-1,-1,-1,50,-1,-1,-1,22.0,-1,-1,2.0,-1,-1.0,-1,-1,5.656854249492381,-1,-1,1,0,0,5,0,0,0,0,0,0,0,21,38,0,0,69,11,0,0,0,0,0,-1,7.280109889280518,-1,-1.0,-1,-1,76
7,-1,27,-1,-1,44,-1,-1,46,-1,-1,48,-1,42,-1,-1,47,-1,-1,43,-1,-1,48,-1,-1,-1,19.0,-1,-1,4.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,32,29,0,0,54,24,0,0,0,0,0,-1,6.946221994724902,-1,12.083045973594572,-1,-1,76
7,-1,27,-1,-1,42,-1,-1,45,-1,-1,45,-1,41,-1,-1,48,-1,-1,42,-1,-1,50,-1,-1,-1,18.0,-1,-1,3.0,-1,1.4142135623730951,-1,-1,2.8284271247461903,-1,-1,2,0,0,3,0,0,0,0,0,0,0,43,35,0,0,72,16,0,0,0,0,0,-1,5.315072906367325,-1,13.729530217745982,-1,-1,80
7,-1,26,-1,-1,50,-1,-1,51,-1,-1,51,-1,46,-1,-1,46,-1,-1,47,-1,-1,-1,-1,-1,-1,25.0,-1,-1,1.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,22,25,0,0,38,37,0,0,0,0,0,-1,10.606601717798213,-1,-1.0,-1,-1,63
7,-1,28,-1,-1,50,-1,-1,51,-1,-1,51,-1,46,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,23.0,-1,-1,1.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,32,18,0,0,36,35,0,0,0,0,0,-1,10.51189802081432,-1,-1.0,-1,-1,61
7,-1,27,-1,-1,49,-1,-1,54,-1,-1,51,-1,47,-1,-1,45,-1,-1,49,-1,-1,47,-1,-1,-1,27.0,-1,-1,2.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,34,50,0,0,50,62,0,0,0,0,0,-1,10.012492197250394,-1,15.132745950421556,-1,-1,106
7,-1,25,-1,-1,49,-1,-1,54,-1,-1,51,-1,46,-1,-1,46,-1,-1,49,-1,-1,47,-1,-1,-1,29.0,-1,-1,2.0,-1,4.242640687119285,-1,-1,1.4142135623730951,-1,-1,4,0,0,2,0,0,0,0,0,0,0,19,49,0,0,50,64,0,0,0,0,0,-1,10.012492197250394,-1,15.033296378372908,-1,-1,99
7,-1,31,-1,-1,45,-1,-1,52,-1,-1,51,-1,28,-1,-1,42,-1,-1,46,-1,-1,45,-1,-1,-1,21.0,-1,-1,6.0,-1,25.45584412271571,-1,-1,4.242640687119285,-1,-1,6,0,0,4,0,0,0,0,0,0,0,75,68,0,0,55,76,0,0,0,0,0,-1,8.139410298049853,-1,6.670832032063167,-1,-1,144
7,-1,27,-1,-1,44,-1,-1,49,-1,-1,49,-1,42,-1,-1,45,-1,-1,44,-1,-1,47,-1,-1,-1,22.0,-1,-1,5.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,64,94,0,0,78,47,0,0,0,0,0,-1,6.800735254367722,-1,10.44030650891055,-1,-1,146
7,-1,29,-1,-1,44,-1,-1,52,-1,-1,49,-1,44,-1,-1,42,-1,-1,47,-1,-1,45,-1,-1,-1,23.0,-1,-1,5.0,-1,4.242640687119285,-1,-1,4.242640687119285,-1,-1,4,0,0,4,0,0,0,0,0,0,0,58,68,0,0,61,76,0,0,0,0,0,-1,6.519202405202649,-1,10.198039027185569,-1,-1,144
7,-1,25,-1,-1,43,-1,-1,50,-1,-1,50,-1,42,-1,-1,46,-1,-1,44,-1,-1,48,-1,-1,-1,25.0,-1,-1,7.0,-1,2.8284271247461903,-1,-1,2.8284271247461903,-1,-1,3,0,0,3,0,0,0,0,0,0,0,42,84,0,0,106,55,0,0,0,0,0,-1,6.96419413859206,-1,11.704699910719626,-1,-1,152
7,-1,25,-1,-1,45,-1,-1,50,-1,-1,51,-1,42,-1,-1,28,-1,-1,44,-1,-1,47,-1,-1,-1,25.0,-1,-1,6.0,-1,2.8284271247461903,-1,-1,26.870057685088806,-1,-1,3,0,0,5,0,0,0,0,0,0,0,55,87,0,0,102,55,0,0,0,0,0,-1,8.381527307120106,-1,5.70087712549569,-1,-1,163
7,-1,32,-1,-1,50,-1,-1,49,-1,-1,51,-1,44,-1,-1,-1,-1,-1,45,-1,-1,-1,-1,-1,-1,17.0,-1,-1,1.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,0,0,0,0,0,0,0,0,28,24,0,0,21,26,0,0,0,0,0,-1,10.51189802081432,-1,-1.0,-1,-1,64
7,-1,35,-1,-1,45,-1,-1,51,-1,-1,49,-1,46,-1,-1,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,16.0,-1,-1,4.0,-1,-1.0,-1,-1,-1.0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,33,18,0,0,15,40,0,0,0,0,0,-1,7.615773105863909,-1,-1.0,-1,-1,56
7,-1,31,-1,-1,48,-1,-1,49,-1,-1,50,-1,44,-1,-1,45,-1,-1,-1,-1,-1,46,-1,-1,-1,18.0,-1,-1,2.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,42,30,0,0,31,33,0,0,0,0,0,-1,9.0,-1,-1.0,-1,-1,78
7,-1,28,-1,-1,45,-1,-1,49,-1,-1,47,-1,43,-1,-1,46,-1,-1,44,-1,-1,47,-1,-1,-1,21.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,43,38,0,0,55,29,0,0,0,0,0,-1,6.18465843842649,-1,11.40175425099138,-1,-1,85
7,-1,31,-1,-1,49,-1,-1,57,-1,-1,51,-1,45,-1,-1,44,-1,-1,46,-1,-1,-1,-1,-1,-1,26.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,38,11,0,0,30,46,0,0,0,0,0,-1,10.770329614269007,-1,-1.0,-1,-1,69
7,-1,30,-1,-1,46,-1,-1,55,-1,-1,48,-1,49,-1,-1,29,-1,-1,50,-1,-1,44,-1,-1,-1,25.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,21.213203435596427,-1,-1,2,0,0,2,0,0,0,0,0,0,0,24,38,0,0,21,54,0,0,0,0,0,-1,7.433034373659253,-1,14.7648230602334,-1,-1,75
7,-1,30,-1,-1,49,-1,-1,50,-1,-1,51,-1,44,-1,-1,44,-1,-1,46,-1,-1,45,-1,-1,-1,20.0,-1,-1,2.0,-1,2.8284271247461903,-1,-1,1.4142135623730951,-1,-1,3,0,0,2,0,0,0,0,0,0,0,38,38,0,0,37,38,0,0,0,0,0,-1,10.0,-1,10.51189802081432,-1,-1,71
7,-1,27,-1,-1,49,-1,-1,51,-1,-1,50,-1,45,-1,-1,47,-1,-1,46,-1,-1,-1,-1,-1,-1,24.0,-1,-1,1.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,22,42,0,0,43,37,0,0,0,0,0,-1,9.5524865872714,-1,-1.0,-1,-1,67
7,-1,26,-1,-1,48,-1,-1,55,-1,-1,49,-1,48,-1,-1,45,-1,-1,49,-1,-1,-1,-1,-1,-1,29.0,-1,-1,1.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,31,39,0,0,34,56,0,0,0,0,0,-1,8.514693182963201,-1,-1.0,-1,-1,84
7,-1,29,-1,-1,47,-1,-1,51,-1,-1,49,-1,47,-1,-1,44,-1,-1,48,-1,-1,45,-1,-1,-1,22.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,21,44,0,0,31,51,0,0,0,0,0,-1,8.0,-1,13.341664064126334,-1,-1,85
7,-1,26,-1,-1,49,-1,-1,52,-1,-1,51,-1,45,-1,-1,45,-1,-1,47,-1,-1,46,-1,-1,-1,26.0,-1,-1,2.0,-1,2.8284271247461903,-1,-1,1.4142135623730951,-1,-1,3,0,0,2,0,0,0,0,0,0,0,19,55,0,0,43,63,0,0,0,0,0,-1,10.04987562112089,-1,12.509996003196804,-1,-1,103
7,-1,39,-1,-1,38,-1,-1,55,-1,-1,41,-1,36,-1,-1,29,-1,-1,51,-1,-1,40,-1,-1,-1,16.0,-1,-1,3.0,-1,21.213203435596427,-1,-1,15.556349186104045,-1,-1,16,0,0,3,0,0,0,0,0,0,0,62,62,0,0,2,100,0,0,0,0,0,-1,7.0178344238090995,-1,9.055385138137417,-1,-1,122
7,-1,30,-1,-1,48,-1,-1,52,-1,-1,51,-1,45,-1,-1,45,-1,-1,46,-1,-1,-1,-1,-1,-1,22.0,-1,-1,3.0,-1,1.4142135623730951,-1,-1,-1.0,-1,-1,2,0,0,1,0,0,0,0,0,0,0,50,52,0,0,43,56,0,0,0,0,0,-1,9.5524865872714,-1,-1.0,-1,-1,104
7,-1,27,-1,-1,48,-1,-1,47,-1,-1,50,-1,43,-1,-1,45,-1,-1,45,-1,-1,46,-1,-1,-1,20.0,-1,-1,2.0,-1,2.8284271247461903,-1,-1,1.4142135623730951,-1,-1,3,0,0,2,0,0,0,0,0,0,0,15,33,0,0,36,32,0,0,0,0,0,-1,9.486832980505138,-1,10.606601717798213,-1,-1,62
7,-1,27,-1,-1,47,-1,-1,48,-1,-1,49,-1,43,-1,-1,45,-1,-1,44,-1,-1,46,-1,-1,-1,21.0,-1,-1,2.0,-1,1.4142135623730951,-1,-1,1.4142135623730951,-1,-1,2,0,0,2,0,0,0,0,0,0,0,20,37,0,0,36,27,0,0,0,0,0,-1,8.381527307120106,-1,10.198039027185569,-1,-1,62
7,-1,25,-1,-1,41,-1,-1,42,-1,-1,42,-1,41,-1,-1,48,-1,-1,-1,-1,-1,49,-1,-1,-1,17.0,-1,-1,1.0,-1,-1.0,-1,-1,1.4142135623730951,-1,-1,1,0,0,2,0,0,0,0,0,0,0,22,44,0,0,56,6,0,0,0,0,0,-1,6.670832032063167,-1,-1.0,-1,-1,71
